season,round,circuit,driver_id,quali_pos
2025,5,Jeddah Corniche Circuit,bortoleto,20
2025,6,Miami International Autodrome,max_verstappen,1
2025,6,Miami International Autodrome,norris,2
2025,6,Miami International Autodrome,antonelli,3
2025,6,Miami International Autodrome,piastri,4
2025,6,Miami International Autodrome,russell,5
2025,6,Miami International Autodrome,sainz,6
2025,6,Miami International Autodrome,albon,7
2025,6,Miami International Autodrome,leclerc,8
2025,6,Miami International Autodrome,ocon,9
2025,6,Miami International Autodrome,tsunoda,10
2025,6,Miami International Autodrome,hadjar,11
2025,6,Miami International Autodrome,hamilton,12
2025,6,Miami International Autodrome,bortoleto,13
2025,6,Miami International Autodrome,doohan,14
2025,6,Miami International Autodrome,lawson,15
2025,6,Miami International Autodrome,hulkenberg,16
2025,6,Miami International Autodrome,alonso,17
2025,6,Miami International Autodrome,gasly,18
2025,6,Miami International Autodrome,stroll,19
2025,6,Miami International Autodrome,bearman,20
2025,7,Autodromo Enzo e Dino Ferrari,piastri,1
2025,7,Autodromo Enzo e Dino Ferrari,max_verstappen,2
2025,7,Autodromo Enzo e Dino Ferrari,russell,3
2025,7,Autodromo Enzo e Dino Ferrari,norris,4
2025,7,Autodromo Enzo e Dino Ferrari,alonso,5
2025,7,Autodromo Enzo e Dino Ferrari,sainz,6
2025,7,Autodromo Enzo e Dino Ferrari,albon,7
2025,7,Autodromo Enzo e Dino Ferrari,stroll,8
2025,7,Autodromo Enzo e Dino Ferrari,hadjar,9
2025,7,Autodromo Enzo e Dino Ferrari,gasly,10
2025,7,Autodromo Enzo e Dino Ferrari,leclerc,11
2025,7,Autodromo Enzo e Dino Ferrari,hamilton,12
2025,7,Autodromo Enzo e Dino Ferrari,antonelli,13
2025,7,Autodromo Enzo e Dino Ferrari,bortoleto,14
2025,7,Autodromo Enzo e Dino Ferrari,colapinto,15
2025,7,Autodromo Enzo e Dino Ferrari,lawson,16
2025,7,Autodromo Enzo e Dino Ferrari,hulkenberg,17
2025,7,Autodromo Enzo e Dino Ferrari,ocon,18
2025,7,Autodromo Enzo e Dino Ferrari,bearman,19
2025,7,Autodromo Enzo e Dino Ferrari,tsunoda,20
2025,8,Circuit de Monaco,norris,1
2025,8,Circuit de Monaco,leclerc,2
2025,8,Circuit de Monaco,piastri,3
2025,8,Circuit de Monaco,hamilton,4
2025,8,Circuit de Monaco,max_verstappen,5
2025,8,Circuit de Monaco,hadjar,6
2025,8,Circuit de Monaco,alonso,7
2025,8,Circuit de Monaco,ocon,8
2025,8,Circuit de Monaco,lawson,9
2025,8,Circuit de Monaco,albon,10
2025,8,Circuit de Monaco,sainz,11
2025,8,Circuit de Monaco,tsunoda,12
2025,8,Circuit de Monaco,hulkenberg,13
2025,8,Circuit de Monaco,russell,14
2025,8,Circuit de Monaco,antonelli,15
2025,8,Circuit de Monaco,bortoleto,16
2025,8,Circuit de Monaco,bearman,17
2025,8,Circuit de Monaco,gasly,18
2025,8,Circuit de Monaco,stroll,19
2025,8,Circuit de Monaco,colapinto,20
2025,9,Circuit de Barcelona-Catalunya,piastri,1
2025,9,Circuit de Barcelona-Catalunya,norris,2
2025,9,Circuit de Barcelona-Catalunya,max_verstappen,3
2025,9,Circuit de Barcelona-Catalunya,russell,4
2025,9,Circuit de Barcelona-Catalunya,hamilton,5
2025,9,Circuit de Barcelona-Catalunya,antonelli,6
2025,9,Circuit de Barcelona-Catalunya,leclerc,7
2025,9,Circuit de Barcelona-Catalunya,gasly,8
2025,9,Circuit de Barcelona-Catalunya,hadjar,9
2025,9,Circuit de Barcelona-Catalunya,alonso,10
2025,9,Circuit de Barcelona-Catalunya,albon,11
2025,9,Circuit de Barcelona-Catalunya,bortoleto,12
2025,9,Circuit de Barcelona-Catalunya,lawson,13
2025,9,Circuit de Barcelona-Catalunya,stroll,14
2025,9,Circuit de Barcelona-Catalunya,bearman,15
2025,9,Circuit de Barcelona-Catalunya,hulkenberg,16
2025,9,Circuit de Barcelona-Catalunya,ocon,17
2025,9,Circuit de Barcelona-Catalunya,sainz,18
2025,9,Circuit de Barcelona-Catalunya,colapinto,19
2025,9,Circuit de Barcelona-Catalunya,tsunoda,20
2025,10,Circuit Gilles Villeneuve,russell,1
2025,10,Circuit Gilles Villeneuve,max_verstappen,2
2025,10,Circuit Gilles Villeneuve,piastri,3
2025,10,Circuit Gilles Villeneuve,antonelli,4
2025,10,Circuit Gilles Villeneuve,hamilton,5
2025,10,Circuit Gilles Villeneuve,alonso,6
2025,10,Circuit Gilles Villeneuve,norris,7
2025,10,Circuit Gilles Villeneuve,leclerc,8
2025,10,Circuit Gilles Villeneuve,hadjar,9
2025,10,Circuit Gilles Villeneuve,albon,10
2025,10,Circuit Gilles Villeneuve,tsunoda,11
2025,10,Circuit Gilles Villeneuve,colapinto,12
2025,10,Circuit Gilles Villeneuve,hulkenberg,13
2025,10,Circuit Gilles Villeneuve,bearman,14
2025,10,Circuit Gilles Villeneuve,ocon,15
2025,10,Circuit Gilles Villeneuve,bortoleto,16
2025,10,Circuit Gilles Villeneuve,sainz,17
2025,10,Circuit Gilles Villeneuve,stroll,18
2025,10,Circuit Gilles Villeneuve,lawson,19
2025,10,Circuit Gilles Villeneuve,gasly,20
2025,11,Red Bull Ring,norris,1
2025,11,Red Bull Ring,leclerc,2
2025,11,Red Bull Ring,piastri,3
2025,11,Red Bull Ring,hamilton,4
2025,11,Red Bull Ring,russell,5
2025,11,Red Bull Ring,lawson,6
2025,11,Red Bull Ring,max_verstappen,7
2025,11,Red Bull Ring,bortoleto,8
2025,11,Red Bull Ring,antonelli,9
2025,11,Red Bull Ring,gasly,10
2025,11,Red Bull Ring,alonso,11
2025,11,Red Bull Ring,albon,12
2025,11,Red Bull Ring,hadjar,13
2025,11,Red Bull Ring,colapinto,14
2025,11,Red Bull Ring,bearman,15
2025,11,Red Bull Ring,stroll,16
2025,11,Red Bull Ring,ocon,17
2025,11,Red Bull Ring,tsunoda,18
2025,11,Red Bull Ring,sainz,19
2025,11,Red Bull Ring,hulkenberg,20
2025,12,Silverstone Circuit,max_verstappen,1
2025,12,Silverstone Circuit,piastri,2
2025,12,Silverstone Circuit,norris,3
2025,12,Silverstone Circuit,russell,4
2025,12,Silverstone Circuit,hamilton,5
2025,12,Silverstone Circuit,leclerc,6
2025,12,Silverstone Circuit,antonelli,7
2025,12,Silverstone Circuit,bearman,8
2025,12,Silverstone Circuit,alonso,9
2025,12,Silverstone Circuit,gasly,10
2025,12,Silverstone Circuit,sainz,11
2025,12,Silverstone Circuit,tsunoda,12
2025,12,Silverstone Circuit,hadjar,13
2025,12,Silverstone Circuit,albon,14
2025,12,Silverstone Circuit,ocon,15
2025,12,Silverstone Circuit,lawson,16
2025,12,Silverstone Circuit,bortoleto,17
2025,12,Silverstone Circuit,stroll,18
2025,12,Silverstone Circuit,hulkenberg,19
2025,12,Silverstone Circuit,colapinto,20
2025,13,Circuit de Spa-Francorchamps,norris,1
2025,13,Circuit de Spa-Francorchamps,piastri,2
2025,13,Circuit de Spa-Francorchamps,leclerc,3
2025,13,Circuit de Spa-Francorchamps,max_verstappen,4
2025,13,Circuit de Spa-Francorchamps,albon,5
2025,13,Circuit de Spa-Francorchamps,russell,6
2025,13,Circuit de Spa-Francorchamps,tsunoda,7
2025,13,Circuit de Spa-Francorchamps,hadjar,8
2025,13,Circuit de Spa-Francorchamps,lawson,9
2025,13,Circuit de Spa-Francorchamps,bortoleto,10
2025,13,Circuit de Spa-Francorchamps,ocon,11
2025,13,Circuit de Spa-Francorchamps,bearman,12
2025,13,Circuit de Spa-Francorchamps,gasly,13
2025,13,Circuit de Spa-Francorchamps,hulkenberg,14
2025,13,Circuit de Spa-Francorchamps,sainz,15
2025,13,Circuit de Spa-Francorchamps,hamilton,16
2025,13,Circuit de Spa-Francorchamps,colapinto,17
2025,13,Circuit de Spa-Francorchamps,antonelli,18
2025,13,Circuit de Spa-Francorchamps,alonso,19
2025,13,Circuit de Spa-Francorchamps,stroll,20
2025,14,Hungaroring,leclerc,1
2025,14,Hungaroring,piastri,2
2025,14,Hungaroring,norris,3
2025,14,Hungaroring,russell,4
2025,14,Hungaroring,alonso,5
2025,14,Hungaroring,stroll,6
2025,14,Hungaroring,bortoleto,7
2025,14,Hungaroring,max_verstappen,8
2025,14,Hungaroring,lawson,9
2025,14,Hungaroring,hadjar,10
2025,14,Hungaroring,bearman,11
2025,14,Hungaroring,hamilton,12
2025,14,Hungaroring,sainz,13
2025,14,Hungaroring,colapinto,14
2025,14,Hungaroring,antonelli,15
2025,14,Hungaroring,tsunoda,16
2025,14,Hungaroring,gasly,17
2025,14,Hungaroring,ocon,18
2025,14,Hungaroring,hulkenberg,19
2025,14,Hungaroring,albon,20
2025,15,Circuit Park Zandvoort,piastri,1
2025,15,Circuit Park Zandvoort,norris,2
2025,15,Circuit Park Zandvoort,max_verstappen,3
2025,15,Circuit Park Zandvoort,hadjar,4
2025,15,Circuit Park Zandvoort,russell,5
2025,15,Circuit Park Zandvoort,leclerc,6
2025,15,Circuit Park Zandvoort,hamilton,7
2025,15,Circuit Park Zandvoort,lawson,8
2025,15,Circuit Park Zandvoort,sainz,9
2025,15,Circuit Park Zandvoort,alonso,10
2025,15,Circuit Park Zandvoort,antonelli,11
2025,15,Circuit Park Zandvoort,tsunoda,12
2025,15,Circuit Park Zandvoort,bortoleto,13
2025,15,Circuit Park Zandvoort,gasly,14
2025,15,Circuit Park Zandvoort,albon,15
2025,15,Circuit Park Zandvoort,colapinto,16
2025,15,Circuit Park Zandvoort,hulkenberg,17
2025,15,Circuit Park Zandvoort,ocon,18
2025,15,Circuit Park Zandvoort,bearman,19
2025,15,Circuit Park Zandvoort,stroll,20
2025,16,Autodromo Nazionale di Monza,max_verstappen,1
2025,16,Autodromo Nazionale di Monza,norris,2
2025,16,Autodromo Nazionale di Monza,piastri,3
2025,16,Autodromo Nazionale di Monza,leclerc,4
2025,16,Autodromo Nazionale di Monza,hamilton,5
2025,16,Autodromo Nazionale di Monza,russell,6
2025,16,Autodromo Nazionale di Monza,antonelli,7
2025,16,Autodromo Nazionale di Monza,bortoleto,8
2025,16,Autodromo Nazionale di Monza,alonso,9
2025,16,Autodromo Nazionale di Monza,tsunoda,10
2025,16,Autodromo Nazionale di Monza,bearman,11
2025,16,Autodromo Nazionale di Monza,hulkenberg,12
2025,16,Autodromo Nazionale di Monza,sainz,13
2025,16,Autodromo Nazionale di Monza,albon,14
2025,16,Autodromo Nazionale di Monza,ocon,15
2025,16,Autodromo Nazionale di Monza,hadjar,16
2025,16,Autodromo Nazionale di Monza,stroll,17
2025,16,Autodromo Nazionale di Monza,colapinto,18
2025,16,Autodromo Nazionale di Monza,gasly,19
2025,16,Autodromo Nazionale di Monza,lawson,20
2025,17,Baku City Circuit,max_verstappen,1
2025,17,Baku City Circuit,sainz,2
2025,17,Baku City Circuit,lawson,3
2025,17,Baku City Circuit,antonelli,4
2025,17,Baku City Circuit,russell,5
2025,17,Baku City Circuit,tsunoda,6
2025,17,Baku City Circuit,norris,7
2025,17,Baku City Circuit,hadjar,8
2025,17,Baku City Circuit,piastri,9
2025,17,Baku City Circuit,leclerc,10
2025,17,Baku City Circuit,alonso,11
2025,17,Baku City Circuit,hamilton,12
2025,17,Baku City Circuit,bortoleto,13
2025,17,Baku City Circuit,stroll,14
2025,17,Baku City Circuit,bearman,15
2025,17,Baku City Circuit,colapinto,16
2025,17,Baku City Circuit,hulkenberg,17
2025,17,Baku City Circuit,gasly,18
2025,17,Baku City Circuit,albon,19
2025,17,Baku City Circuit,ocon,20
2025,18,Marina Bay Street Circuit,russell,1
2025,18,Marina Bay Street Circuit,max_verstappen,2
2025,18,Marina Bay Street Circuit,piastri,3
2025,18,Marina Bay Street Circuit,antonelli,4
2025,18,Marina Bay Street Circuit,norris,5
2025,18,Marina Bay Street Circuit,hamilton,6
2025,18,Marina Bay Street Circuit,leclerc,7
2025,18,Marina Bay Street Circuit,hadjar,8
2025,18,Marina Bay Street Circuit,bearman,9
2025,18,Marina Bay Street Circuit,alonso,10
2025,18,Marina Bay Street Circuit,hulkenberg,11
2025,18,Marina Bay Street Circuit,lawson,12
2025,18,Marina Bay Street Circuit,tsunoda,13
2025,18,Marina Bay Street Circuit,bortoleto,14
2025,18,Marina Bay Street Circuit,stroll,15
2025,18,Marina Bay Street Circuit,colapinto,16
2025,18,Marina Bay Street Circuit,ocon,17
2025,18,Marina Bay Street Circuit,gasly,18
2025,18,Marina Bay Street Circuit,albon,19
2025,18,Marina Bay Street Circuit,sainz,20
2025,19,Circuit of the Americas,max_verstappen,1
2025,19,Circuit of the Americas,norris,2
2025,19,Circuit of the Americas,leclerc,3
2025,19,Circuit of the Americas,russell,4
2025,19,Circuit of the Americas,hamilton,5
2025,19,Circuit of the Americas,piastri,6
2025,19,Circuit of the Americas,antonelli,7
2025,19,Circuit of the Americas,bearman,8
2025,19,Circuit of the Americas,sainz,9
2025,19,Circuit of the Americas,alonso,10
2025,19,Circuit of the Americas,hulkenberg,11
2025,19,Circuit of the Americas,lawson,12
2025,19,Circuit of the Americas,tsunoda,13
2025,19,Circuit of the Americas,gasly,14
2025,19,Circuit of the Americas,colapinto,15
2025,19,Circuit of the Americas,bortoleto,16
2025,19,Circuit of the Americas,ocon,17
2025,19,Circuit of the Americas,stroll,18
2025,19,Circuit of the Americas,albon,19
2025,19,Circuit of the Americas,hadjar,20
2025,20,Autódromo Hermanos Rodríguez,norris,1
2025,20,Autódromo Hermanos Rodríguez,leclerc,2
2025,20,Autódromo Hermanos Rodríguez,hamilton,3
2025,20,Autódromo Hermanos Rodríguez,russell,4
2025,20,Autódromo Hermanos Rodríguez,max_verstappen,5
2025,20,Autódromo Hermanos Rodríguez,antonelli,6
2025,20,Autódromo Hermanos Rodríguez,sainz,7
2025,20,Autódromo Hermanos Rodríguez,piastri,8
2025,20,Autódromo Hermanos Rodríguez,hadjar,9
2025,20,Autódromo Hermanos Rodríguez,bearman,10
2025,20,Autódromo Hermanos Rodríguez,tsunoda,11
2025,20,Autódromo Hermanos Rodríguez,ocon,12
2025,20,Autódromo Hermanos Rodríguez,hulkenberg,13
2025,20,Autódromo Hermanos Rodríguez,alonso,14
2025,20,Autódromo Hermanos Rodríguez,lawson,15
2025,20,Autódromo Hermanos Rodríguez,bortoleto,16
2025,20,Autódromo Hermanos Rodríguez,albon,17
2025,20,Autódromo Hermanos Rodríguez,gasly,18
2025,20,Autódromo Hermanos Rodríguez,stroll,19
2025,20,Autódromo Hermanos Rodríguez,colapinto,20
2025,21,Autódromo José Carlos Pace,norris,1
2025,21,Autódromo José Carlos Pace,antonelli,2
2025,21,Autódromo José Carlos Pace,leclerc,3
2025,21,Autódromo José Carlos Pace,piastri,4
2025,21,Autódromo José Carlos Pace,hadjar,5
2025,21,Autódromo José Carlos Pace,russell,6
2025,21,Autódromo José Carlos Pace,lawson,7
2025,21,Autódromo José Carlos Pace,bearman,8
2025,21,Autódromo José Carlos Pace,gasly,9
2025,21,Autódromo José Carlos Pace,hulkenberg,10
2025,21,Autódromo José Carlos Pace,alonso,11
2025,21,Autódromo José Carlos Pace,albon,12
2025,21,Autódromo José Carlos Pace,hamilton,13
2025,21,Autódromo José Carlos Pace,stroll,14
2025,21,Autódromo José Carlos Pace,sainz,15
2025,21,Autódromo José Carlos Pace,max_verstappen,16
2025,21,Autódromo José Carlos Pace,ocon,17
2025,21,Autódromo José Carlos Pace,colapinto,18
2025,21,Autódromo José Carlos Pace,tsunoda,19
2025,22,Las Vegas Strip Street Circuit,norris,1
2025,22,Las Vegas Strip Street Circuit,max_verstappen,2
2025,22,Las Vegas Strip Street Circuit,sainz,3
2025,22,Las Vegas Strip Street Circuit,russell,4
2025,22,Las Vegas Strip Street Circuit,piastri,5
2025,22,Las Vegas Strip Street Circuit,lawson,6
2025,22,Las Vegas Strip Street Circuit,alonso,7
2025,22,Las Vegas Strip Street Circuit,hadjar,8
2025,22,Las Vegas Strip Street Circuit,leclerc,9
2025,22,Las Vegas Strip Street Circuit,gasly,10
2025,22,Las Vegas Strip Street Circuit,hulkenberg,11
2025,22,Las Vegas Strip Street Circuit,stroll,12
2025,22,Las Vegas Strip Street Circuit,ocon,13
2025,22,Las Vegas Strip Street Circuit,bearman,14
2025,22,Las Vegas Strip Street Circuit,colapinto,15
2025,22,Las Vegas Strip Street Circuit,albon,16
2025,22,Las Vegas Strip Street Circuit,antonelli,17
2025,22,Las Vegas Strip Street Circuit,bortoleto,18
2025,22,Las Vegas Strip Street Circuit,tsunoda,19
2025,22,Las Vegas Strip Street Circuit,hamilton,20
2025,23,Losail International Circuit,piastri,1
2025,23,Losail International Circuit,norris,2
2025,23,Losail International Circuit,max_verstappen,3
2025,23,Losail International Circuit,russell,4
2025,23,Losail International Circuit,antonelli,5
2025,23,Losail International Circuit,hadjar,6
2025,23,Losail International Circuit,sainz,7
2025,23,Losail International Circuit,alonso,8
2025,23,Losail International Circuit,gasly,9
2025,23,Losail International Circuit,leclerc,10
2025,23,Losail International Circuit,hulkenberg,11
2025,23,Losail International Circuit,lawson,12
2025,23,Losail International Circuit,bearman,13
2025,23,Losail International Circuit,bortoleto,14
2025,23,Losail International Circuit,albon,15
2025,23,Losail International Circuit,tsunoda,16
2025,23,Losail International Circuit,ocon,17
2025,23,Losail International Circuit,hamilton,18
2025,23,Losail International Circuit,stroll,19
2025,23,Losail International Circuit,colapinto,20
2025,24,Yas Marina Circuit,max_verstappen,1
2025,24,Yas Marina Circuit,norris,2
2025,24,Yas Marina Circuit,piastri,3
2025,24,Yas Marina Circuit,russell,4
2025,24,Yas Marina Circuit,leclerc,5
2025,24,Yas Marina Circuit,alonso,6
2025,24,Yas Marina Circuit,bortoleto,7
2025,24,Yas Marina Circuit,ocon,8
2025,24,Yas Marina Circuit,hadjar,9
2025,24,Yas Marina Circuit,tsunoda,10
2025,24,Yas Marina Circuit,bearman,11
2025,24,Yas Marina Circuit,sainz,12
2025,24,Yas Marina Circuit,lawson,13
2025,24,Yas Marina Circuit,antonelli,14
2025,24,Yas Marina Circuit,stroll,15
2025,24,Yas Marina Circuit,hamilton,16
2025,24,Yas Marina Circuit,albon,17
2025,24,Yas Marina Circuit,hulkenberg,18
2025,24,Yas Marina Circuit,gasly,19
2025,24,Yas Marina Circuit,colapinto,20
